,game_id,player_id,civilization,won,victory_type,score,cities,population,territory,gold,gold_per_turn,happiness_percentage,science_per_turn,culture_per_turn,faith_per_turn,tourism_per_turn,technologies,chosen_ancient_policy
1305,582f3b09-806e-4331-933a-588c91e030b9,2,The Ottomans,False,Domination,95,1,4,13,33,7.0,100,7,3,2,0,4,Progress
1306,582f3b09-806e-4331-933a-588c91e030b9,3,The Iroquois,True,Domination,90,1,4,9,72,7.0,100,7,3,3,0,4,Authority
1307,582f3b09-806e-4331-933a-588c91e030b9,4,Siam,False,Domination,109,1,8,13,14,4.0,87,8,7,2,0,4,Tradition
1308,58717f30-6927-4a7d-a9a2-821ae2c2f705,1,The Iroquois,False,Cultural,104,1,6,13,47,2.0,100,8,3,2,0,5,Authority
1309,58717f30-6927-4a7d-a9a2-821ae2c2f705,2,Persia,False,Cultural,106,1,7,13,40,4.0,92,8,3,0,0,4,Authority
1310,58717f30-6927-4a7d-a9a2-821ae2c2f705,3,Brazil,False,Cultural,82,1,4,9,72,10.0,100,7,3,2,0,3,Progress
1311,58717f30-6927-4a7d-a9a2-821ae2c2f705,4,The Netherlands,True,Cultural,89,1,4,13,58,7.0,100,7,5,0,0,3,Progress
1312,58854948-e728-4c40-ba3a-ca30ecc30fcb,1,Carthage,True,Cultural,92,1,7,13,23,12.0,100,8,6,0,0,3,Tradition
1313,58854948-e728-4c40-ba3a-ca30ecc30fcb,2,The Celts,False,Cultural,123,1,7,13,39,5.0,100,8,9,2,0,4,Tradition
1314,58854948-e728-4c40-ba3a-ca30ecc30fcb,3,Greece,False,Cultural,96,1,7,9,130,8.0,92,8,6,0,0,4,Tradition
1315,58854948-e728-4c40-ba3a-ca30ecc30fcb,4,Byzantium,False,Cultural,117,2,6,20,7,4.0,100,7,5,2,0,4,Tradition
1316,58b096b1-0865-4227-8bd8-7bd525b1c919,1,Korea,False,Domination,97,1,5,13,57,10.0,100,7,3,0,0,4,Progress
1317,58b096b1-0865-4227-8bd8-7bd525b1c919,2,Russia,False,Domination,101,1,5,14,32,6.0,100,7,3,2,0,4,Progress
1318,58b096b1-0865-4227-8bd8-7bd525b1c919,3,The Inca,True,Domination,93,1,4,9,75,7.0,100,7,3,2,0,4,Progress
1319,58b096b1-0865-4227-8bd8-7bd525b1c919,4,Babylon,False,Domination,98,1,5,13,79,3.0,100,7,5,2,0,4,Tradition
1320,5900d11b-0219-458b-b71f-c16c9eb75395,1,Byzantium,False,Cultural,85,1,4,9,77,5.0,100,7,3,2,0,3,Progress
1321,5900d11b-0219-458b-b71f-c16c9eb75395,2,Korea,False,Cultural,96,1,5,13,25,8.0,100,7,3,0,0,4,Progress
1322,5900d11b-0219-458b-b71f-c16c9eb75395,3,Portugal,True,Cultural,95,1,4,13,70,6.0,100,7,3,0,0,4,Progress
1323,5900d11b-0219-458b-b71f-c16c9eb75395,4,The Zulus,False,Cultural,111,1,6,13,72,6.0,100,8,3,2,0,5,Authority
1324,591f7007-3289-4770-a3ef-fff03c63d017,1,Portugal,False,Diplomatic,88,1,4,13,16,8.0,100,7,3,2,0,3,Progress
1325,591f7007-3289-4770-a3ef-fff03c63d017,2,Brazil,False,Diplomatic,97,1,6,9,35,5.0,100,8,6,2,0,4,Tradition
1326,591f7007-3289-4770-a3ef-fff03c63d017,3,The Iroquois,True,Diplomatic,98,1,5,13,76,5.0,100,7,3,2,0,4,Authority
1327,591f7007-3289-4770-a3ef-fff03c63d017,4,India,False,Diplomatic,94,1,6,9,55,9.0,100,8,6,1,0,4,Tradition
1328,59d53ec3-a37a-4040-aeaf-ca6d4ae493a2,1,Indonesia,False,Cultural,84,1,4,9,90,5.0,100,7,3,2,0,3,Progress
1329,59d53ec3-a37a-4040-aeaf-ca6d4ae493a2,2,Russia,False,Cultural,91,1,4,9,37,5.0,100,7,3,0,0,4,Progress
1330,59d53ec3-a37a-4040-aeaf-ca6d4ae493a2,3,Poland,True,Cultural,101,1,5,13,62,3.0,100,7,5,2,0,4,Tradition
1331,59d53ec3-a37a-4040-aeaf-ca6d4ae493a2,4,Denmark,False,Cultural,122,2,5,20,51,7.0,100,7,3,3,0,5,Authority
1332,59db620b-5284-448f-9234-6f2e637e6e39,1,The Inca,False,Domination,94,1,5,9,49,4.0,100,7,3,0,0,4,Progress
1333,59db620b-5284-448f-9234-6f2e637e6e39,2,Sweden,False,Domination,93,1,4,9,124,5.0,100,7,3,2,0,4,Authority
1334,59db620b-5284-448f-9234-6f2e637e6e39,3,The Zulus,True,Domination,109,1,5,13,70,2.0,100,7,3,0,0,5,Authority
1335,59db620b-5284-448f-9234-6f2e637e6e39,4,Rome,False,Domination,110,1,6,13,75,8.0,100,8,3,0,0,5,Authority
1336,5a6dc64a-c5bb-41a3-94a0-91bb91f560ff,1,Carthage,True,Cultural,95,1,5,9,59,5.0,100,7,3,2,0,4,Progress
1337,5a6dc64a-c5bb-41a3-94a0-91bb91f560ff,2,Byzantium,False,Cultural,100,1,5,13,60,5.0,100,7,3,0,0,4,Progress
1338,5a6dc64a-c5bb-41a3-94a0-91bb91f560ff,3,Brazil,False,Cultural,91,1,6,9,70,4.0,100,8,7,0,0,3,Tradition
1339,5a6dc64a-c5bb-41a3-94a0-91bb91f560ff,4,Portugal,False,Cultural,104,1,7,9,30,5.0,100,8,6,0,0,5,Tradition
1340,5ad7fd41-4a8d-4d88-a18d-6f6866a5c01d,1,Poland,False,Domination,105,1,6,17,30,2.0,100,8,6,4,0,4,Tradition
1341,5ad7fd41-4a8d-4d88-a18d-6f6866a5c01d,2,Sweden,False,Domination,107,1,6,13,10,2.0,91,8,3,0,0,5,Authority
1342,5ad7fd41-4a8d-4d88-a18d-6f6866a5c01d,3,Indonesia,False,Domination,90,1,5,9,62,8.0,100,7,3,0,0,4,Progress
1343,5ad7fd41-4a8d-4d88-a18d-6f6866a5c01d,4,Germany,True,Domination,90,1,4,9,9,5.0,100,7,3,3,0,4,Authority
1344,5b8a3ae9-9207-4f25-ac67-16bc15d4b536,1,Greece,False,Cultural,95,1,6,9,64,5.0,100,8,6,0,0,4,Tradition
1345,5b8a3ae9-9207-4f25-ac67-16bc15d4b536,2,Egypt,False,Cultural,108,1,7,13,23,8.0,85,8,6,2,0,4,Tradition
1346,5b8a3ae9-9207-4f25-ac67-16bc15d4b536,3,The Maya,False,Cultural,101,1,6,14,31,7.0,100,8,6,2,0,4,Tradition
1347,5b8a3ae9-9207-4f25-ac67-16bc15d4b536,4,Morocco,True,Cultural,109,1,6,13,23,3.0,100,8,6,0,0,5,Tradition
1348,5c0b7424-191a-49c4-8b8f-d6d625408796,1,Austria,False,Domination,130,1,8,13,69,9.0,87,12,7,2,0,4,Tradition
1349,5c0b7424-191a-49c4-8b8f-d6d625408796,2,Russia,False,Domination,88,1,4,9,78,7.0,100,7,3,2,0,4,Progress
1350,5c0b7424-191a-49c4-8b8f-d6d625408796,3,Carthage,True,Domination,95,1,4,13,55,8.0,100,8,3,0,0,4,Progress
1351,5c0b7424-191a-49c4-8b8f-d6d625408796,4,England,False,Domination,124,1,5,9,68,4.0,100,11,3,0,0,5,Authority
1352,5c190dd0-b376-4f52-b533-fc5c855a9977,1,Ethiopia,False,Diplomatic,95,1,6,9,74,4.0,100,8,6,6,0,4,Tradition
1353,5c190dd0-b376-4f52-b533-fc5c855a9977,2,China,False,Diplomatic,111,1,8,13,34,7.0,81,8,7,3,0,5,Tradition
1354,5c190dd0-b376-4f52-b533-fc5c855a9977,3,The Inca,True,Diplomatic,95,1,3,13,72,4.0,100,7,3,2,0,4,Progress
1355,5c190dd0-b376-4f52-b533-fc5c855a9977,4,Poland,False,Diplomatic,105,1,7,13,49,8.0,100,8,6,0,0,4,Tradition
1356,5c1c6b0c-bf96-4a10-8214-deb0e9bc74f7,1,Assyria,True,Domination,107,1,5,13,53,4.0,100,7,3,2,0,5,Authority
1357,5c1c6b0c-bf96-4a10-8214-deb0e9bc74f7,2,Portugal,False,Domination,90,1,5,9,16,7.0,100,7,3,0,0,4,Progress
1358,5c1c6b0c-bf96-4a10-8214-deb0e9bc74f7,3,Morocco,False,Domination,110,1,7,13,69,5.0,100,8,6,0,0,5,Tradition
1359,5c1c6b0c-bf96-4a10-8214-deb0e9bc74f7,4,Egypt,False,Domination,92,1,5,13,74,7.0,100,7,3,2,0,3,Progress
1360,5c1e6344-f5ac-4ca5-84fc-95a889bf7fdf,1,Portugal,False,Cultural,96,1,5,12,76,6.0,100,7,3,0,0,4,Progress
1361,5c1e6344-f5ac-4ca5-84fc-95a889bf7fdf,2,France,False,Cultural,97,1,5,9,87,2.0,100,7,3,2,0,5,Authority
1362,5c1e6344-f5ac-4ca5-84fc-95a889bf7fdf,3,Siam,True,Cultural,101,1,6,13,67,4.0,100,8,6,2,0,4,Tradition
1363,5c1e6344-f5ac-4ca5-84fc-95a889bf7fdf,4,Denmark,False,Cultural,99,1,5,9,51,5.0,100,7,3,2,0,5,Authority
1364,5c98d0c1-dd0a-4798-b2cf-5f81ba70e044,1,Assyria,True,Domination,94,1,4,9,20,3.0,100,8,3,5,0,4,Authority
1365,5c98d0c1-dd0a-4798-b2cf-5f81ba70e044,2,Greece,False,Domination,92,1,5,9,43,9.0,100,7,3,2,0,4,Progress
1366,5c98d0c1-dd0a-4798-b2cf-5f81ba70e044,3,Morocco,False,Domination,96,1,6,9,14,5.0,100,8,6,2,0,4,Tradition
1367,5c98d0c1-dd0a-4798-b2cf-5f81ba70e044,4,Ethiopia,False,Domination,97,1,5,13,19,6.0,100,7,3,2,0,4,Progress
1368,5cae1e1b-ae3e-41da-a707-b88a5f74d1b1,1,The Inca,False,Cultural,109,1,6,17,63,9.0,100,10,6,2,0,4,Tradition
1369,5cae1e1b-ae3e-41da-a707-b88a5f74d1b1,2,Denmark,False,Cultural,120,2,5,16,80,6.0,100,7,3,2,0,5,Authority
1370,5cae1e1b-ae3e-41da-a707-b88a5f74d1b1,3,India,False,Cultural,93,1,4,13,62,9.0,100,7,3,3,0,4,Progress
1371,5cae1e1b-ae3e-41da-a707-b88a5f74d1b1,4,China,True,Cultural,90,1,5,13,83,6.0,100,7,3,2,0,3,Progress
1372,5cd0799a-c22d-4d05-959d-ceb9684e0ee6,1,Siam,True,Domination,104,1,7,17,39,6.0,100,8,6,2,0,4,Tradition
1373,5cd0799a-c22d-4d05-959d-ceb9684e0ee6,2,Byzantium,False,Domination,92,1,5,9,17,7.0,100,7,3,0,0,4,Progress
1374,5cd0799a-c22d-4d05-959d-ceb9684e0ee6,3,Babylon,False,Domination,95,1,5,17,33,4.0,100,7,3,0,0,4,Progress
1375,5cd0799a-c22d-4d05-959d-ceb9684e0ee6,4,The Celts,False,Domination,96,1,5,9,130,7.0,100,7,5,2,0,4,Tradition
1376,5d29ac2f-79eb-402d-8180-f4c651a7667e,1,Denmark,False,Cultural,110,1,4,13,22,1.0,100,7,3,3,0,6,Authority
1377,5d29ac2f-79eb-402d-8180-f4c651a7667e,2,The Huns,False,Cultural,102,1,4,17,32,4.0,100,7,3,2,0,5,Authority
1378,5d29ac2f-79eb-402d-8180-f4c651a7667e,3,Austria,False,Cultural,99,1,7,13,85,7.0,100,8,6,2,0,3,Tradition
1379,5d29ac2f-79eb-402d-8180-f4c651a7667e,4,The Netherlands,True,Cultural,90,1,5,9,93,6.0,100,7,8,2,0,3,Tradition
1380,5d664bff-f016-4412-8911-d0da59ebd64e,1,Korea,False,Diplomatic,103,1,4,17,86,7.0,100,7,3,2,0,4,Progress
1381,5d664bff-f016-4412-8911-d0da59ebd64e,2,Songhai,True,Diplomatic,107,1,7,9,188,6.0,92,8,3,1,0,5,Authority
1382,5d664bff-f016-4412-8911-d0da59ebd64e,3,Sweden,False,Diplomatic,99,1,4,9,75,3.0,100,7,3,2,0,5,Authority
1383,5d664bff-f016-4412-8911-d0da59ebd64e,4,The Shoshone,False,Diplomatic,95,1,4,14,84,4.0,100,7,3,2,0,4,Progress
1384,5e8ed10a-f2bc-417f-8434-353781456423,1,Indonesia,False,Cultural,95,1,6,9,28,6.0,100,8,6,2,0,4,Tradition
1385,5e8ed10a-f2bc-417f-8434-353781456423,2,India,False,Cultural,90,1,5,13,8,6.0,100,7,3,3,0,3,Progress
1386,5e8ed10a-f2bc-417f-8434-353781456423,3,England,True,Cultural,128,2,6,20,39,4.0,100,7,4,2,0,5,Authority
1387,5e8ed10a-f2bc-417f-8434-353781456423,4,Poland,False,Cultural,98,1,6,9,38,5.0,100,8,6,0,0,4,Tradition
1388,5eac69f4-3e06-4fcf-992a-cbed1f618e75,1,Carthage,False,Domination,95,1,4,13,28,9.0,100,7,3,0,0,4,Progress
1389,5eac69f4-3e06-4fcf-992a-cbed1f618e75,2,The Netherlands,False,Domination,97,1,6,9,93,11.0,100,8,9,3,0,4,Tradition
1390,5eac69f4-3e06-4fcf-992a-cbed1f618e75,3,The Celts,False,Domination,90,1,4,9,56,6.0,100,7,3,2,0,4,Progress
1391,5eac69f4-3e06-4fcf-992a-cbed1f618e75,4,Persia,True,Domination,104,1,6,13,90,5.0,100,8,3,2,0,4,Authority
1392,5f1af607-4312-4cec-aa63-d05fa8d27303,1,Assyria,False,Domination,101,1,4,17,58,3.0,100,7,3,2,0,4,Authority
1393,5f1af607-4312-4cec-aa63-d05fa8d27303,2,Venice,False,Domination,98,1,7,9,80,7.0,92,8,6,2,0,4,Tradition
1394,5f1af607-4312-4cec-aa63-d05fa8d27303,3,Ethiopia,False,Domination,105,1,8,13,44,7.0,93,8,7,2,0,4,Tradition
1395,5f1af607-4312-4cec-aa63-d05fa8d27303,4,Spain,True,Domination,98,1,4,9,18,4.0,100,7,3,3,0,5,Authority
1396,5f674247-30de-4adb-b6af-2d93b6f5e9a2,1,Songhai,False,Domination,97,1,5,9,42,3.0,100,10,3,4,0,5,Authority
1397,5f674247-30de-4adb-b6af-2d93b6f5e9a2,2,Japan,True,Domination,93,1,4,13,112,6.0,100,7,3,3,0,4,Authority
1398,5f674247-30de-4adb-b6af-2d93b6f5e9a2,3,Mongolia,False,Domination,111,1,5,17,24,4.0,100,7,3,2,0,5,Authority
1399,5f674247-30de-4adb-b6af-2d93b6f5e9a2,4,Assyria,False,Domination,112,1,6,17,5,3.0,100,8,3,5,0,5,Authority
1400,5fa580bc-70b4-4f6f-9009-1a034c599bc0,1,America,True,Cultural,96,1,5,9,60,7.0,100,7,3,2,0,4,Authority
1401,5fa580bc-70b4-4f6f-9009-1a034c599bc0,2,The Celts,False,Cultural,98,1,6,9,114,10.0,100,8,6,2,0,4,Tradition
1402,5fa580bc-70b4-4f6f-9009-1a034c599bc0,3,The Huns,False,Cultural,105,1,5,13,21,2.0,100,7,3,0,0,5,Authority
1403,5fa580bc-70b4-4f6f-9009-1a034c599bc0,4,Egypt,False,Cultural,108,1,7,17,53,6.0,100,8,6,2,0,4,Tradition
1404,5fc3105e-02b0-4aca-8688-cc2561cc195f,1,Arabia,False,Diplomatic,98,1,6,13,45,4.0,91,8,3,0,0,4,Progress
1405,5fc3105e-02b0-4aca-8688-cc2561cc195f,2,Persia,False,Diplomatic,96,1,4,13,53,3.0,100,7,3,2,0,4,Authority
1406,5fc3105e-02b0-4aca-8688-cc2561cc195f,3,Babylon,False,Diplomatic,99,1,4,13,39,2.0,100,7,3,2,0,4,Progress
1407,5fc3105e-02b0-4aca-8688-cc2561cc195f,4,Japan,True,Diplomatic,100,1,4,17,48,6.0,100,7,3,2,0,3,Authority
1408,5fdfafa6-a983-4fc0-9b6a-f47b819d2fdd,1,Morocco,False,Cultural,91,1,6,9,36,6.0,100,8,6,2,0,3,Tradition
1409,5fdfafa6-a983-4fc0-9b6a-f47b819d2fdd,2,Mongolia,False,Cultural,89,1,4,9,47,4.0,100,7,3,2,0,4,Authority
1410,5fdfafa6-a983-4fc0-9b6a-f47b819d2fdd,3,The Shoshone,True,Cultural,112,1,7,22,41,7.0,100,8,6,2,0,3,Tradition
1411,5fdfafa6-a983-4fc0-9b6a-f47b819d2fdd,4,Poland,False,Cultural,106,1,5,13,47,5.0,100,7,5,0,0,5,Tradition
1412,5feffc00-6026-4e11-a753-4caba64d3bbd,1,Greece,False,Cultural,98,1,5,13,51,3.0,100,8,5,5,0,4,Tradition
1413,5feffc00-6026-4e11-a753-4caba64d3bbd,2,Brazil,False,Cultural,99,1,6,13,42,6.0,91,8,3,0,0,4,Progress
1414,5feffc00-6026-4e11-a753-4caba64d3bbd,3,The Huns,False,Cultural,101,1,4,13,31,3.0,100,7,3,2,0,5,Authority
1415,5feffc00-6026-4e11-a753-4caba64d3bbd,4,The Netherlands,True,Cultural,89,1,5,9,28,12.0,100,7,8,2,0,3,Tradition
1416,5fff58d7-3ea3-4769-b61a-7a19d6c51a0c,1,Byzantium,False,Domination,90,1,6,9,60,10.0,100,8,6,2,0,3,Tradition
1417,5fff58d7-3ea3-4769-b61a-7a19d6c51a0c,2,France,True,Domination,103,1,4,17,44,7.0,100,7,3,2,0,4,Authority
1418,5fff58d7-3ea3-4769-b61a-7a19d6c51a0c,3,Sweden,False,Domination,109,1,5,13,44,4.0,100,7,3,0,0,5,Authority
1419,5fff58d7-3ea3-4769-b61a-7a19d6c51a0c,4,Austria,False,Domination,105,1,7,9,57,7.0,100,8,6,0,0,5,Tradition
1420,60436074-7a5f-44aa-bfef-c1b11d5fe7b5,1,Greece,False,Science,88,1,5,9,50,4.0,100,7,5,2,0,3,Tradition
1421,60436074-7a5f-44aa-bfef-c1b11d5fe7b5,2,The Ottomans,False,Science,92,1,7,9,53,6.0,100,8,6,2,0,3,Tradition
1422,60436074-7a5f-44aa-bfef-c1b11d5fe7b5,3,Indonesia,True,Science,90,1,4,9,29,6.0,100,7,3,2,0,4,Progress
1423,60436074-7a5f-44aa-bfef-c1b11d5fe7b5,4,Polynesia,False,Science,84,1,4,9,60,7.0,100,7,3,3,0,3,Progress
1424,607b8503-406b-4b3f-ab57-27ca5ef140e6,1,The Ottomans,False,Domination,98,1,6,13,64,5.0,100,8,3,0,0,4,Progress
1425,607b8503-406b-4b3f-ab57-27ca5ef140e6,2,Ethiopia,False,Domination,102,1,4,13,72,5.0,100,7,3,5,0,5,Progress
1426,607b8503-406b-4b3f-ab57-27ca5ef140e6,3,Greece,False,Domination,104,1,6,13,68,8.0,100,8,6,2,0,4,Tradition
1427,607b8503-406b-4b3f-ab57-27ca5ef140e6,4,France,True,Domination,108,1,5,13,86,6.0,100,7,3,0,0,5,Authority
1428,608a0cc5-d4d8-4207-8e46-675e1cb5c5a6,1,Korea,False,Diplomatic,98,1,4,13,58,3.0,100,7,3,2,0,4,Progress
1429,608a0cc5-d4d8-4207-8e46-675e1cb5c5a6,2,The Shoshone,False,Diplomatic,110,1,5,26,59,5.0,100,8,5,4,0,3,Tradition
1430,608a0cc5-d4d8-4207-8e46-675e1cb5c5a6,3,The Zulus,False,Diplomatic,120,2,5,20,91,5.0,100,7,3,0,0,4,Authority
1431,608a0cc5-d4d8-4207-8e46-675e1cb5c5a6,4,Polynesia,True,Diplomatic,100,1,4,17,166,8.0,100,7,3,2,0,4,Progress
1432,60d631e4-ff35-4478-97e0-7ecda1ba8416,1,France,True,Domination,100,1,5,13,15,4.0,100,7,3,0,0,4,Authority
1433,60d631e4-ff35-4478-97e0-7ecda1ba8416,2,Korea,False,Domination,91,1,5,13,78,6.0,100,7,3,2,0,3,Progress
1434,60d631e4-ff35-4478-97e0-7ecda1ba8416,3,Songhai,False,Domination,127,2,5,16,22,3.0,100,7,3,2,0,6,Authority
1435,60d631e4-ff35-4478-97e0-7ecda1ba8416,4,Egypt,False,Domination,102,1,7,13,23,5.0,92,8,6,2,0,4,Tradition
1436,612faca2-291c-4312-bd39-ffdc1d06bba3,1,Byzantium,True,Diplomatic,80,1,3,9,86,8.0,100,7,3,2,0,3,Progress
1437,612faca2-291c-4312-bd39-ffdc1d06bba3,2,Persia,False,Diplomatic,100,1,5,13,27,6.0,100,7,3,2,0,4,Authority
1438,612faca2-291c-4312-bd39-ffdc1d06bba3,3,The Iroquois,False,Diplomatic,110,1,6,17,43,4.0,100,8,3,0,0,5,Authority
1439,612faca2-291c-4312-bd39-ffdc1d06bba3,4,Austria,False,Diplomatic,105,1,7,13,44,6.0,92,8,6,2,0,4,Tradition
1440,6148b7b6-4183-4c57-8bdb-0de55d046f87,1,Arabia,True,Cultural,97,1,6,9,13,5.0,100,8,6,2,0,4,Tradition
1441,6148b7b6-4183-4c57-8bdb-0de55d046f87,2,The Ottomans,False,Cultural,93,1,5,13,90,5.0,100,8,5,4,0,3,Tradition
1442,6148b7b6-4183-4c57-8bdb-0de55d046f87,3,Japan,False,Cultural,94,1,5,13,71,4.0,100,7,3,2,0,4,Authority
1443,6148b7b6-4183-4c57-8bdb-0de55d046f87,4,The Netherlands,False,Cultural,99,1,5,17,29,7.0,100,7,8,0,0,3,Tradition
1444,617badff-1dd8-4358-aa94-25195d88b6fe,1,Mongolia,False,Cultural,101,1,5,9,49,5.0,100,7,3,3,0,5,Authority
1445,617badff-1dd8-4358-aa94-25195d88b6fe,2,Persia,True,Cultural,91,1,5,13,11,3.0,100,7,3,2,0,4,Authority
1446,617badff-1dd8-4358-aa94-25195d88b6fe,3,Russia,False,Cultural,96,1,4,10,35,7.0,100,7,3,2,0,5,Progress
1447,617badff-1dd8-4358-aa94-25195d88b6fe,4,Rome,False,Cultural,104,1,5,13,44,4.0,100,7,3,2,0,5,Authority
1448,6181420b-c4f9-4b3f-a16a-d834e851a807,1,Arabia,True,Cultural,103,1,7,13,50,4.0,100,8,6,2,0,4,Tradition
1449,6181420b-c4f9-4b3f-a16a-d834e851a807,2,The Netherlands,False,Cultural,93,1,6,13,36,13.0,100,9,9,2,0,3,Tradition
1450,6181420b-c4f9-4b3f-a16a-d834e851a807,3,Polynesia,False,Cultural,93,1,4,13,34,8.0,100,7,3,2,0,4,Progress
1451,6181420b-c4f9-4b3f-a16a-d834e851a807,4,Siam,False,Cultural,90,1,6,13,32,5.0,100,8,6,2,0,3,Tradition
1452,61ce1924-aba6-4bc0-aa13-89e90f289367,1,Siam,False,Domination,116,1,8,17,13,7.0,87,8,7,0,0,5,Tradition
1453,61ce1924-aba6-4bc0-aa13-89e90f289367,2,The Aztecs,True,Domination,92,1,4,9,30,8.0,100,7,3,3,0,4,Authority
1454,61ce1924-aba6-4bc0-aa13-89e90f289367,3,Rome,False,Domination,99,1,4,13,28,2.0,100,7,3,2,0,4,Authority
1455,61ce1924-aba6-4bc0-aa13-89e90f289367,4,Carthage,False,Domination,85,1,4,9,72,5.0,100,7,3,0,0,3,Progress
1456,620bc495-3f1a-4e68-8ce8-0ee78d95cda4,1,England,False,Domination,106,1,6,17,41,4.0,100,8,3,2,0,4,Authority
1457,620bc495-3f1a-4e68-8ce8-0ee78d95cda4,2,Portugal,False,Domination,94,1,7,13,74,6.0,100,8,6,2,0,3,Tradition
1458,620bc495-3f1a-4e68-8ce8-0ee78d95cda4,3,Germany,True,Domination,98,1,4,9,104,3.0,100,7,3,3,0,5,Authority
1459,620bc495-3f1a-4e68-8ce8-0ee78d95cda4,4,Venice,False,Domination,91,1,7,9,11,5.0,85,8,6,4,0,3,Tradition
1460,624d4e5d-ea9c-4f29-8586-ea0a11f9f571,1,The Aztecs,False,Diplomatic,113,1,6,13,65,8.0,100,8,3,0,0,6,Authority
1461,624d4e5d-ea9c-4f29-8586-ea0a11f9f571,2,Greece,True,Diplomatic,94,1,7,9,109,6.0,85,8,6,2,0,3,Tradition
1462,624d4e5d-ea9c-4f29-8586-ea0a11f9f571,3,Japan,False,Diplomatic,108,1,5,13,30,2.0,100,7,3,0,0,5,Authority
1463,624d4e5d-ea9c-4f29-8586-ea0a11f9f571,4,Mongolia,False,Diplomatic,109,1,5,17,34,8.0,100,7,3,3,0,5,Authority
1464,6250e848-6c33-4f95-b7b8-5640bc62c39f,1,Mongolia,True,Domination,98,1,5,13,78,9.0,100,7,3,4,0,4,Authority
1465,6250e848-6c33-4f95-b7b8-5640bc62c39f,2,Japan,False,Domination,99,1,5,9,42,2.0,100,7,4,2,0,5,Authority
1466,6250e848-6c33-4f95-b7b8-5640bc62c39f,3,Russia,False,Domination,87,1,4,9,63,4.0,100,7,3,2,0,3,Progress
1467,6250e848-6c33-4f95-b7b8-5640bc62c39f,4,The Shoshone,False,Domination,89,1,5,13,44,3.0,100,7,3,2,0,4,Progress
1468,6284618f-be24-49eb-bcc7-f49e4d2843bb,1,Russia,False,Cultural,91,1,4,10,39,6.0,100,7,3,2,0,4,Progress
1469,6284618f-be24-49eb-bcc7-f49e4d2843bb,2,England,False,Cultural,91,1,5,9,143,7.0,100,7,3,0,0,4,Authority
1470,6284618f-be24-49eb-bcc7-f49e4d2843bb,3,The Maya,True,Cultural,107,1,5,19,30,3.0,100,7,5,2,0,4,Tradition
1471,6284618f-be24-49eb-bcc7-f49e4d2843bb,4,Greece,False,Cultural,103,1,6,13,23,4.0,100,8,6,2,0,4,Tradition
1472,628f23dc-f0d9-4c39-9733-dc0ddcbd315f,1,The Inca,False,Cultural,95,1,4,13,13,7.0,100,10,3,0,0,4,Progress
1473,628f23dc-f0d9-4c39-9733-dc0ddcbd315f,2,Mongolia,False,Cultural,93,1,4,9,44,6.0,100,7,3,2,0,4,Authority
1474,628f23dc-f0d9-4c39-9733-dc0ddcbd315f,3,Persia,True,Cultural,127,1,5,9,22,3.0,100,11,3,2,0,5,Authority
1475,628f23dc-f0d9-4c39-9733-dc0ddcbd315f,4,Brazil,False,Cultural,100,1,5,13,82,3.0,100,9,6,5,0,4,Tradition
1476,62c1c345-9b47-49d1-87a4-aeb08ae7f574,1,Korea,False,Domination,97,1,6,13,39,7.0,100,9,3,0,0,4,Progress
1477,62c1c345-9b47-49d1-87a4-aeb08ae7f574,2,The Inca,False,Domination,98,1,5,13,35,4.0,100,7,3,0,0,4,Progress
1478,62c1c345-9b47-49d1-87a4-aeb08ae7f574,3,Spain,True,Domination,98,1,5,9,80,5.0,100,7,3,3,0,5,Authority
1479,62c1c345-9b47-49d1-87a4-aeb08ae7f574,4,Indonesia,False,Domination,96,1,5,13,35,6.0,100,7,3,2,0,4,Progress
1480,62d6eb19-839d-40bf-8479-29959f567565,1,Sweden,False,Domination,99,1,4,9,61,4.0,100,7,3,2,0,5,Authority
1481,62d6eb19-839d-40bf-8479-29959f567565,2,India,False,Domination,99,1,5,13,35,8.0,100,7,3,4,0,4,Progress
1482,62d6eb19-839d-40bf-8479-29959f567565,3,Japan,True,Domination,100,1,5,9,14,8.0,100,7,3,2,0,5,Authority
1483,62d6eb19-839d-40bf-8479-29959f567565,4,Polynesia,False,Domination,94,1,5,8,73,5.0,100,7,3,0,0,4,Progress
1484,630e6aac-8438-42d8-8455-849611b4d09b,1,Sweden,False,Domination,99,1,4,9,26,3.0,100,7,3,2,0,5,Authority
1485,630e6aac-8438-42d8-8455-849611b4d09b,2,The Aztecs,False,Domination,113,1,6,17,4,2.0,100,8,3,2,0,5,Authority
1486,630e6aac-8438-42d8-8455-849611b4d09b,3,The Zulus,True,Domination,105,1,5,13,99,4.0,100,7,3,2,0,5,Authority
1487,630e6aac-8438-42d8-8455-849611b4d09b,4,Assyria,False,Domination,126,2,6,20,41,4.0,100,7,3,2,0,5,Authority
1488,63134736-7e6b-493e-9f1d-548c409d643f,1,Persia,False,Domination,107,1,5,13,16,2.0,100,7,3,0,0,5,Authority
1489,63134736-7e6b-493e-9f1d-548c409d643f,2,The Inca,True,Domination,97,1,4,13,64,7.0,100,11,3,0,0,4,Progress
1490,63134736-7e6b-493e-9f1d-548c409d643f,3,Byzantium,False,Domination,95,1,6,9,13,7.0,100,8,6,0,0,4,Tradition
1491,63134736-7e6b-493e-9f1d-548c409d643f,4,Songhai,False,Domination,111,1,6,13,207,0.0,100,9,3,0,0,5,Authority
